,MagpieData minimum Number,MagpieData minimum MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData minimum MeltingT,MagpieData minimum Column,MagpieData minimum Row,MagpieData minimum CovalentRadius,MagpieData minimum Electronegativity,MagpieData minimum NsValence,MagpieData minimum NpValence,MagpieData minimum NdValence,MagpieData minimum NfValence,MagpieData minimum NValence,MagpieData minimum NsUnfilled,MagpieData minimum NpUnfilled,MagpieData minimum NUnfilled,MagpieData minimum GSvolume_pa,MagpieData minimum GSbandgap,MagpieData minimum SpaceGroupNumber,MagpieData maximum Number,MagpieData maximum MendeleevNumber,MagpieData maximum AtomicWeight,MagpieData maximum MeltingT,MagpieData maximum Column,MagpieData maximum Row,MagpieData maximum CovalentRadius,MagpieData maximum Electronegativity,MagpieData maximum NsValence,MagpieData maximum NpValence,MagpieData maximum NdValence,MagpieData maximum NfValence,MagpieData maximum NValence,MagpieData maximum NsUnfilled,MagpieData maximum NpUnfilled,MagpieData maximum NdUnfilled,MagpieData maximum NfUnfilled,MagpieData maximum NUnfilled,MagpieData maximum GSvolume_pa,MagpieData maximum GSbandgap,MagpieData maximum SpaceGroupNumber,MagpieData mean Number,MagpieData mean MendeleevNumber,MagpieData mean AtomicWeight,MagpieData mean MeltingT,MagpieData mean Column,MagpieData mean Row,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,MagpieData mean NsValence,MagpieData mean NpValence,MagpieData mean NdValence,MagpieData mean NfValence,MagpieData mean NValence,MagpieData mean NsUnfilled,MagpieData mean NpUnfilled,MagpieData mean NdUnfilled,MagpieData mean NfUnfilled,MagpieData mean NUnfilled,MagpieData mean GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean SpaceGroupNumber,space group,density,nsites,vpa
916,9.0,4.0,18.9984032,53.5,1.0,2.0,57.0,0.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.7075,0.0,15.0,37.0,93.0,85.4678,1115.0,17.0,5.0,220.0,3.98,2.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,90.7225,1.97,229.0,16.8,58.0,36.50820192,317.592,10.8,3.0,113.4,2.752,1.8,3.0,0.0,0.0,4.8,0.2,0.6,0.0,0.0,0.8,31.523000000000003,1.182,99.8,221,3.2886659237831206,5,18.434008483824055
917,1.0,5.0,1.00794,14.01,1.0,1.0,31.0,0.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.615,0.0,194.0,55.0,92.0,132.9054519,1115.0,2.0,6.0,244.0,2.2,2.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,115.765,7.853,229.0,15.6,57.6,35.20145438,291.724,1.2,2.6,102.6,1.6780000000000002,1.2,0.0,0.0,0.0,1.2,0.8,0.0,0.0,0.0,0.8,34.676,4.711799999999999,207.2,221,2.961551996439553,5,19.73741817445775
918,8.0,47.0,15.9994,54.8,5.0,2.0,66.0,1.6,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.105,0.0,12.0,48.0,87.0,112.411,2750.0,16.0,5.0,164.0,3.44,2.0,4.0,10.0,0.0,12.0,1.0,2.0,6.0,0.0,7.0,19.495,0.0,229.0,21.272727272727273,76.63636363636364,47.511869090909094,642.9127272727274,13.272727272727273,3.090909090909091,98.0,2.787272727272727,1.8181818181818181,2.5454545454545454,2.5454545454545454,0.0,6.909090909090909,0.18181818181818182,1.2727272727272727,1.0909090909090908,0.0,2.5454545454545454,12.644090909090908,0.0,84.54545454545455,227,6.421500315658226,22,12.28611864430821
919,8.0,12.0,15.9994,54.8,3.0,2.0,66.0,1.22,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,9.105,0.0,12.0,39.0,87.0,88.90585,1799.0,16.0,5.0,190.0,3.44,2.0,4.0,1.0,0.0,6.0,0.0,2.0,9.0,0.0,9.0,32.365,0.0,194.0,20.4,57.0,45.16198,752.48,10.8,3.2,115.6,2.552,2.0,2.4,0.4,0.0,4.8,0.0,1.2,3.6,0.0,4.8,18.409,0.0,84.8,206,4.892007863623227,40,15.32974480124092
920,15.0,8.0,30.973762,317.3,2.0,3.0,107.0,0.95,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.5702380952,0.0,2.0,38.0,83.0,87.62,1050.0,15.0,5.0,195.0,2.19,2.0,3.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,3.0,54.23,1.625,225.0,26.5,45.5,59.296881000000006,683.65,8.5,4.0,151.0,1.57,2.0,1.5,0.0,0.0,3.5,0.0,1.5,0.0,0.0,1.5,38.4001190476,0.8125,113.5,189,3.4365894396546146,12,28.651891404847945
921,8.0,12.0,15.9994,54.8,3.0,2.0,66.0,1.22,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,9.105,0.0,12.0,39.0,87.0,88.90585,1799.0,16.0,5.0,190.0,3.44,2.0,4.0,1.0,0.0,6.0,0.0,2.0,9.0,0.0,9.0,32.365,0.0,194.0,20.4,57.0,45.16198,752.48,10.8,3.2,115.6,2.552,2.0,2.4,0.4,0.0,4.8,0.0,1.2,3.6,0.0,4.8,18.409,0.0,84.8,206,4.892007863623227,40,15.32974480124092
922,9.0,2.0,18.9984032,53.5,1.0,2.0,57.0,0.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.7075,0.0,15.0,23.0,93.0,50.9415,2183.0,17.0,4.0,166.0,3.98,2.0,5.0,3.0,0.0,7.0,1.0,1.0,7.0,0.0,7.0,29.2433333333,1.97,229.0,12.2,65.4,26.185295775999997,542.874,11.4,2.6,98.0,2.9,1.8,3.0,0.6,0.0,5.4,0.2,0.6,1.4,0.0,2.2,14.275166666659999,1.182,100.6,221,3.0029244655703904,5,14.479786989335684
923,8.0,9.0,15.9994,54.8,2.0,2.0,66.0,0.89,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.105,0.0,12.0,56.0,87.0,137.327,1519.0,16.0,6.0,215.0,3.44,2.0,4.0,5.0,0.0,7.0,0.0,2.0,5.0,0.0,5.0,63.59,0.0,229.0,21.0,64.4,48.052648999999995,536.6800000000001,11.4,3.2,110.4,2.552,2.0,2.4,1.0,0.0,5.4,0.0,1.2,1.0,0.0,2.2,20.27851724138,0.0,96.4,194,5.9653058557789285,20,13.376229626317842
924,27.0,58.0,58.933195,903.78,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,10.245,0.0,166.0,51.0,85.0,121.76,1768.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,3.0,0.0,3.0,31.56,0.0,194.0,45.0,78.25,106.05329875000001,1119.835,13.5,4.75,135.75,2.0075,2.0,2.25,9.25,0.0,13.5,0.0,2.25,0.75,0.0,3.0,26.23125,0.0,173.0,204,7.44082233139091,16,23.667497740569836
925,16.0,70.0,32.065,388.36,12.0,3.0,105.0,1.69,2.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,19.495,0.0,70.0,48.0,88.0,112.411,594.22,16.0,5.0,144.0,2.58,2.0,4.0,10.0,0.0,12.0,0.0,2.0,0.0,0.0,2.0,25.786875,2.202,194.0,32.0,79.0,72.238,491.29,14.0,4.0,124.5,2.135,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,22.6409375,1.101,132.0,216,4.576806438786264,2,26.2091094953235
926,27.0,58.0,58.933195,903.78,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,10.245,0.0,166.0,51.0,85.0,121.76,1768.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,3.0,0.0,3.0,31.56,0.0,194.0,45.0,78.25,106.05329875000001,1119.835,13.5,4.75,135.75,2.0075,2.0,2.25,9.25,0.0,13.5,0.0,2.25,0.75,0.0,3.0,26.23125,0.0,173.0,204,7.44082233139091,16,23.667497740569836
927,8.0,2.0,15.9994,54.8,1.0,2.0,66.0,0.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.105,0.0,12.0,17.0,94.0,35.453,370.87,17.0,3.0,166.0,3.44,2.0,5.0,0.0,0.0,7.0,1.0,2.0,0.0,0.0,2.0,29.2433333333,2.493,229.0,11.6,37.4,24.084341568,267.802,7.2,2.8,133.2,1.8780000000000001,1.4,1.8,0.0,0.0,3.2,0.6,0.6,0.0,0.0,1.2,24.266499999980002,0.4986,152.6,221,2.1393396034503116,5,18.694082044057843
928,8.0,13.0,15.9994,54.8,3.0,2.0,66.0,1.1,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,9.105,0.0,12.0,57.0,87.0,138.90547,1193.0,16.0,6.0,207.0,3.44,2.0,4.0,10.0,0.0,13.0,0.0,5.0,9.0,0.0,9.0,36.8975,0.0,194.0,26.0,69.8,60.344334,357.43,12.8,3.4,109.4,2.6399999999999997,2.0,2.6,2.2,0.0,6.8,0.0,2.2,1.8,0.0,4.0,17.694499999999998,0.0,73.8,62,6.91939141022097,20,14.481638357232148
929,12.0,68.0,24.305,494.0,2.0,3.0,120.0,1.31,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.89,0.0,14.0,34.0,89.0,78.96,923.0,16.0,4.0,141.0,2.55,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,25.92,0.799,194.0,23.0,78.5,51.63249999999999,708.5,9.0,3.5,130.5,1.93,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,24.405,0.3995,104.0,186,3.1785206158059203,4,26.97411586065346
930,9.0,3.0,18.9984032,53.5,1.0,2.0,57.0,0.82,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.7075,0.0,15.0,19.0,93.0,39.0983,1687.0,17.0,4.0,203.0,3.98,2.0,5.0,0.0,0.0,7.0,1.0,4.0,0.0,0.0,4.0,73.1066666667,1.97,229.0,11.777777777777779,71.33333333333333,24.47472435555555,297.8955555555556,13.11111111111111,2.5555555555555554,95.44444444444444,3.0466666666666664,1.7777777777777777,3.5555555555555554,0.0,0.0,5.333333333333333,0.2222222222222222,1.1111111111111112,0.0,0.0,1.3333333333333333,24.98870370371111,1.3992222222222221,86.11111111111111,225,2.6060234198707493,9,15.595115387981501
931,15.0,7.0,30.973762,317.3,2.0,3.0,107.0,1.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,14.21,0.0,2.0,77.0,83.0,192.217,2739.0,15.0,6.0,176.0,2.2,2.0,3.0,7.0,14.0,23.0,0.0,3.0,3.0,0.0,3.0,37.77,1.625,225.0,40.8,58.6,97.29190480000001,1445.52,10.0,4.4,134.4,1.9560000000000002,2.0,1.2,2.8,5.6,11.6,0.0,1.2,1.2,0.0,2.4,22.266095238080002,0.65,135.8,154,8.853600477682502,15,18.247605501464513
932,8.0,11.0,15.9994,54.8,3.0,2.0,66.0,1.36,1.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,9.105,0.0,12.0,47.0,87.0,107.8682,1814.0,16.0,5.0,170.0,3.44,2.0,4.0,10.0,0.0,11.0,1.0,2.0,9.0,0.0,9.0,22.235,0.0,225.0,21.0,62.5,46.205728,789.6325,11.5,3.25,111.75,2.5425,1.75,2.0,2.75,0.0,6.5,0.25,1.0,2.25,0.0,3.5,14.19375,0.0,110.75,194,5.387554022372472,8,14.241419413351165
933,8.0,2.0,15.9994,54.8,1.0,2.0,66.0,0.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.105,0.0,12.0,28.0,87.0,58.6934,1728.0,16.0,4.0,166.0,3.44,2.0,4.0,8.0,0.0,10.0,1.0,2.0,2.0,0.0,2.0,29.2433333333,0.0,229.0,13.2,47.8,27.334347712,515.8679999999999,8.8,2.8,117.6,2.13,1.6,1.6,1.6,0.0,4.8,0.4,0.8,0.4,0.0,1.6,17.40333333332,0.0,141.4,36,3.73559680570731,10,12.15060259352858
934,27.0,58.0,58.933195,903.78,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,10.245,0.0,166.0,51.0,85.0,121.76,1768.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,3.0,0.0,3.0,31.56,0.0,194.0,45.0,78.25,106.05329875000001,1119.835,13.5,4.75,135.75,2.0075,2.0,2.25,9.25,0.0,13.5,0.0,2.25,0.75,0.0,3.0,26.23125,0.0,173.0,204,7.44082233139091,16,23.667497740569836
935,27.0,58.0,58.933195,903.78,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,10.245,0.0,166.0,51.0,85.0,121.76,1768.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,3.0,0.0,3.0,31.56,0.0,194.0,45.0,78.25,106.05329875000001,1119.835,13.5,4.75,135.75,2.0075,2.0,2.25,9.25,0.0,13.5,0.0,2.25,0.75,0.0,3.0,26.23125,0.0,173.0,204,7.44082233139091,16,23.667497740569836
936,27.0,58.0,58.933195,903.78,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,10.245,0.0,166.0,51.0,85.0,121.76,1768.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,3.0,0.0,3.0,31.56,0.0,194.0,45.0,78.25,106.05329875000001,1119.835,13.5,4.75,135.75,2.0075,2.0,2.25,9.25,0.0,13.5,0.0,2.25,0.75,0.0,3.0,26.23125,0.0,173.0,204,7.44082233139091,16,23.667497740569836
937,27.0,58.0,58.933195,903.78,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,10.245,0.0,166.0,51.0,85.0,121.76,1768.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,3.0,0.0,3.0,31.56,0.0,194.0,45.0,78.25,106.05329875000001,1119.835,13.5,4.75,135.75,2.0075,2.0,2.25,9.25,0.0,13.5,0.0,2.25,0.75,0.0,3.0,26.23125,0.0,173.0,204,7.44082233139091,16,23.667497740569836
938,27.0,58.0,58.933195,903.78,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,10.245,0.0,166.0,51.0,85.0,121.76,1768.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,3.0,0.0,3.0,31.56,0.0,194.0,45.0,78.25,106.05329875000001,1119.835,13.5,4.75,135.75,2.0075,2.0,2.25,9.25,0.0,13.5,0.0,2.25,0.75,0.0,3.0,26.23125,0.0,173.0,204,7.44082233139091,16,23.667497740569836
939,27.0,58.0,58.933195,903.78,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,10.245,0.0,166.0,51.0,85.0,121.76,1768.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,3.0,0.0,3.0,31.56,0.0,194.0,45.0,78.25,106.05329875000001,1119.835,13.5,4.75,135.75,2.0075,2.0,2.25,9.25,0.0,13.5,0.0,2.25,0.75,0.0,3.0,26.23125,0.0,173.0,204,7.44082233139091,16,23.667497740569836
940,52.0,9.0,127.6,722.66,2.0,5.0,138.0,0.89,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,34.7633333333,0.0,152.0,56.0,90.0,137.327,1000.0,16.0,6.0,215.0,2.1,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,63.59,0.464,229.0,54.0,49.5,132.4635,861.3299999999999,9.0,5.5,176.5,1.495,2.0,2.0,5.0,0.0,9.0,0.0,1.0,0.0,0.0,1.0,49.17666666665,0.232,190.5,221,5.680578106072141,2,38.7215548384849
941,27.0,58.0,58.933195,903.78,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,10.245,0.0,166.0,51.0,85.0,121.76,1768.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,3.0,0.0,3.0,31.56,0.0,194.0,45.0,78.25,106.05329875000001,1119.835,13.5,4.75,135.75,2.0075,2.0,2.25,9.25,0.0,13.5,0.0,2.25,0.75,0.0,3.0,26.23125,0.0,173.0,204,7.44082233139091,16,23.667497740569836
942,27.0,58.0,58.933195,903.78,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,10.245,0.0,166.0,51.0,85.0,121.76,1768.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,3.0,0.0,3.0,31.56,0.0,194.0,45.0,78.25,106.05329875000001,1119.835,13.5,4.75,135.75,2.0075,2.0,2.25,9.25,0.0,13.5,0.0,2.25,0.75,0.0,3.0,26.23125,0.0,173.0,204,7.44082233139091,16,23.667497740569836
943,12.0,41.0,24.305,388.36,2.0,3.0,105.0,1.27,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,22.89,0.0,70.0,71.0,88.0,174.9668,1936.0,16.0,6.0,187.0,2.58,2.0,4.0,1.0,14.0,17.0,0.0,2.0,9.0,0.0,9.0,28.865,2.202,194.0,31.142857142857142,71.71428571428571,71.78551428571429,906.9200000000001,10.285714285714286,3.857142857142857,133.57142857142858,2.0242857142857145,2.0,2.2857142857142856,0.2857142857142857,4.0,8.571428571428571,0.0,1.1428571428571428,2.5714285714285716,0.0,3.7142857142857144,26.252499999999998,1.2582857142857142,123.14285714285714,227,5.023085705065611,14,23.730979874608888
944,27.0,58.0,58.933195,903.78,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,10.245,0.0,166.0,51.0,85.0,121.76,1768.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,3.0,0.0,3.0,31.56,0.0,194.0,45.0,78.25,106.05329875000001,1119.835,13.5,4.75,135.75,2.0075,2.0,2.25,9.25,0.0,13.5,0.0,2.25,0.75,0.0,3.0,26.23125,0.0,173.0,204,7.44082233139091,16,23.667497740569836
945,27.0,58.0,58.933195,903.78,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,10.245,0.0,166.0,51.0,85.0,121.76,1768.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,3.0,0.0,3.0,31.56,0.0,194.0,45.0,78.25,106.05329875000001,1119.835,13.5,4.75,135.75,2.0075,2.0,2.25,9.25,0.0,13.5,0.0,2.25,0.75,0.0,3.0,26.23125,0.0,173.0,204,7.44082233139091,16,23.667497740569836
946,27.0,58.0,58.933195,903.78,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,10.245,0.0,166.0,51.0,85.0,121.76,1768.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,3.0,0.0,3.0,31.56,0.0,194.0,45.0,78.25,106.05329875000001,1119.835,13.5,4.75,135.75,2.0075,2.0,2.25,9.25,0.0,13.5,0.0,2.25,0.75,0.0,3.0,26.23125,0.0,173.0,204,7.44082233139091,16,23.667497740569836
947,9.0,69.0,18.9984032,53.5,12.0,2.0,57.0,1.65,2.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,9.7075,0.0,15.0,30.0,93.0,65.38,692.68,17.0,4.0,122.0,3.98,2.0,5.0,10.0,0.0,12.0,0.0,1.0,0.0,0.0,1.0,13.96,1.97,194.0,16.0,85.0,34.45893546666667,266.56,15.333333333333334,2.6666666666666665,78.66666666666667,3.203333333333333,2.0,3.3333333333333335,3.3333333333333335,0.0,8.666666666666666,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,11.125,1.3133333333333332,74.66666666666667,60,4.752236599195301,12,12.044110014047696
948,27.0,58.0,58.933195,903.78,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,10.245,0.0,166.0,51.0,85.0,121.76,1768.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,3.0,0.0,3.0,31.56,0.0,194.0,45.0,78.25,106.05329875000001,1119.835,13.5,4.75,135.75,2.0075,2.0,2.25,9.25,0.0,13.5,0.0,2.25,0.75,0.0,3.0,26.23125,0.0,173.0,204,7.44082233139091,16,23.667497740569836
949,27.0,58.0,58.933195,903.78,9.0,4.0,126.0,1.88,2.0,0.0,7.0,0.0,9.0,0.0,0.0,3.0,10.245,0.0,166.0,51.0,85.0,121.76,1768.0,15.0,5.0,139.0,2.05,2.0,3.0,10.0,0.0,15.0,0.0,3.0,3.0,0.0,3.0,31.56,0.0,194.0,45.0,78.25,106.05329875000001,1119.835,13.5,4.75,135.75,2.0075,2.0,2.25,9.25,0.0,13.5,0.0,2.25,0.75,0.0,3.0,26.23125,0.0,173.0,204,7.44082233139091,16,23.667497740569836
950,16.0,35.0,32.065,388.36,3.0,3.0,105.0,1.24,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,16.33,0.0,70.0,68.0,88.0,167.259,1770.0,16.0,6.0,189.0,2.58,2.0,4.0,10.0,12.0,14.0,1.0,2.0,0.0,2.0,2.0,30.585,2.202,225.0,36.75,69.0,84.8143,945.4125000000001,11.5,4.25,136.0,2.0825,1.75,2.0,2.5,3.0,9.25,0.25,1.0,0.0,0.5,1.75,24.6221875,1.101,139.75,109,6.4501456830568555,8,21.834771720936793
951,9.0,7.0,18.9984032,53.5,2.0,2.0,57.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.7075,0.0,15.0,29.0,93.0,63.546,1357.77,17.0,4.0,176.0,3.98,2.0,5.0,10.0,0.0,11.0,1.0,1.0,0.0,0.0,1.0,37.77,1.97,225.0,14.166666666666666,73.83333333333333,29.936268799999997,447.795,13.5,2.6666666666666665,89.33333333333333,3.1366666666666667,1.8333333333333333,3.3333333333333335,1.6666666666666667,0.0,6.833333333333333,0.16666666666666666,0.6666666666666666,0.0,0.0,0.8333333333333334,14.611666666666666,1.3133333333333332,85.0,140,3.8105309222498933,12,13.045516455561966
952,7.0,76.0,14.0067,63.05,13.0,2.0,71.0,1.62,2.0,1.0,0.0,0.0,5.0,0.0,3.0,3.0,14.76875,0.0,194.0,81.0,82.0,204.3833,577.0,15.0,6.0,145.0,3.04,2.0,3.0,10.0,14.0,27.0,0.0,5.0,0.0,0.0,5.0,26.91,6.437,194.0,25.5,80.5,61.600849999999994,191.5375,14.5,3.0,89.5,2.6850000000000005,2.0,2.5,2.5,3.5,10.5,0.0,3.5,0.0,0.0,3.5,17.8040625,4.82775,194.0,140,5.449010526039005,8,18.772328934208115
953,9.0,65.0,18.9984032,53.5,11.0,2.0,57.0,1.65,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,9.7075,0.0,15.0,47.0,93.0,107.8682,1234.93,17.0,5.0,145.0,3.98,2.0,5.0,10.0,0.0,12.0,1.0,1.0,0.0,0.0,1.0,16.33,1.97,225.0,20.8,82.6,46.04868192,417.622,14.8,3.0,87.6,3.104,1.8,3.0,4.0,0.0,8.8,0.2,0.6,0.0,0.0,0.8,11.882499999999999,1.182,92.8,221,5.658775990415144,5,13.514453752846455
954,16.0,11.0,32.065,388.36,3.0,3.0,105.0,1.36,2.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,10.4875862069,0.0,70.0,25.0,88.0,54.938045,1814.0,16.0,4.0,170.0,2.58,2.0,4.0,5.0,0.0,7.0,0.0,2.0,9.0,0.0,9.0,25.786875,2.202,217.0,18.714285714285715,60.857142857142854,39.01569557142857,957.2057142857144,11.0,3.4285714285714284,128.42857142857142,2.084285714285714,2.0,2.2857142857142856,1.0,0.0,5.285714285714286,0.0,1.1428571428571428,3.2857142857142856,0.0,4.428571428571429,22.586440886699997,1.2582857142857142,126.42857142857143,227,3.035065889997954,14,21.34618787698656
955,8.0,80.0,15.9994,54.8,14.0,2.0,66.0,1.96,2.0,2.0,0.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,83.0,87.0,208.9804,544.4,16.0,6.0,148.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,4.0,0.0,0.0,4.0,33.285,0.0,141.0,29.272727272727273,85.54545454545455,69.7615090909091,225.68727272727273,15.454545454545455,3.272727272727273,94.18181818181819,2.9127272727272726,2.0,3.4545454545454546,3.6363636363636362,2.5454545454545454,11.636363636363637,0.0,2.5454545454545454,0.0,0.0,2.5454545454545454,17.83681818181818,0.0,35.45454545454545,227,8.218648454066816,22,14.094983115271692
956,25.0,16.0,54.938045,494.0,3.0,4.0,120.0,1.3,2.0,0.0,2.0,0.0,4.0,0.0,0.0,2.0,10.4875862069,0.0,14.0,90.0,89.0,232.03806,2023.0,16.0,7.0,206.0,2.55,2.0,4.0,10.0,0.0,16.0,0.0,2.0,8.0,0.0,8.0,32.37,0.799,225.0,43.4,67.0,104.77122100000001,1004.8,11.6,4.6,141.0,2.1,2.0,2.4,7.4,0.0,11.8,0.0,1.2,2.6,0.0,3.8,24.12351724138,0.47940000000000005,96.8,63,7.195571660928557,10,24.17830211747643
957,8.0,31.0,15.9994,54.8,3.0,2.0,66.0,1.22,2.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,9.105,0.0,12.0,66.0,88.0,162.5,1685.0,16.0,6.0,192.0,3.44,2.0,4.0,0.0,10.0,12.0,0.0,2.0,0.0,4.0,4.0,31.24,2.202,194.0,34.4,65.0,81.02588,840.3040000000001,10.8,4.0,132.0,2.2079999999999997,2.0,2.4,0.0,4.0,8.4,0.0,1.2,0.0,1.6,2.8,24.63175,0.8808,108.0,62,6.689426553063477,20,20.11332930832866
958,8.0,9.0,15.9994,54.8,2.0,2.0,66.0,0.89,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,9.105,0.0,12.0,56.0,90.0,137.327,1000.0,16.0,6.0,215.0,3.44,2.0,4.0,10.0,0.0,16.0,0.0,2.0,0.0,0.0,2.0,63.59,0.464,229.0,23.11111111111111,79.0,54.28037777777777,308.23555555555555,14.444444444444445,3.111111111111111,98.55555555555556,2.858888888888889,2.0,3.5555555555555554,2.2222222222222223,0.0,7.777777777777778,0.0,1.7777777777777777,0.0,0.0,1.7777777777777777,20.860740740733334,0.10311111111111111,67.22222222222223,63,5.847560747675655,18,15.41406609339357
959,14.0,78.0,28.0855,1687.0,14.0,3.0,111.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,4.0,20.44,0.773,227.0,14.0,78.0,28.0855,1687.0,14.0,3.0,111.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,20.44,0.773,227.0,14.0,78.0,28.0855,1687.0,14.0,3.0,111.0,1.9,2.0,2.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,20.44,0.773,227.0,227,1.9808888079043778,34,23.543507222059876
960,8.0,84.0,15.9994,54.8,15.0,2.0,66.0,2.02,2.0,3.0,0.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,83.0,87.0,208.9804,1090.0,16.0,6.0,148.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,0.0,0.0,3.0,32.95,0.0,166.0,24.666666666666668,86.33333333333333,57.98326666666666,308.93333333333334,15.666666666666666,3.0,88.5,2.9933333333333336,2.0,3.6666666666666665,3.3333333333333335,2.3333333333333335,11.333333333333334,0.0,2.3333333333333335,0.0,0.0,2.3333333333333335,15.2575,0.0,37.666666666666664,88,7.338955458125803,12,13.119507272997412
