,MagpieData minimum Number,MagpieData minimum MendeleevNumber,MagpieData minimum AtomicWeight,MagpieData minimum MeltingT,MagpieData minimum Column,MagpieData minimum Row,MagpieData minimum CovalentRadius,MagpieData minimum Electronegativity,MagpieData minimum NsValence,MagpieData minimum NpValence,MagpieData minimum NdValence,MagpieData minimum NfValence,MagpieData minimum NValence,MagpieData minimum NsUnfilled,MagpieData minimum NpUnfilled,MagpieData minimum NUnfilled,MagpieData minimum GSvolume_pa,MagpieData minimum GSbandgap,MagpieData minimum SpaceGroupNumber,MagpieData maximum Number,MagpieData maximum MendeleevNumber,MagpieData maximum AtomicWeight,MagpieData maximum MeltingT,MagpieData maximum Column,MagpieData maximum Row,MagpieData maximum CovalentRadius,MagpieData maximum Electronegativity,MagpieData maximum NsValence,MagpieData maximum NpValence,MagpieData maximum NdValence,MagpieData maximum NfValence,MagpieData maximum NValence,MagpieData maximum NsUnfilled,MagpieData maximum NpUnfilled,MagpieData maximum NdUnfilled,MagpieData maximum NfUnfilled,MagpieData maximum NUnfilled,MagpieData maximum GSvolume_pa,MagpieData maximum GSbandgap,MagpieData maximum SpaceGroupNumber,MagpieData mean Number,MagpieData mean MendeleevNumber,MagpieData mean AtomicWeight,MagpieData mean MeltingT,MagpieData mean Column,MagpieData mean Row,MagpieData mean CovalentRadius,MagpieData mean Electronegativity,MagpieData mean NsValence,MagpieData mean NpValence,MagpieData mean NdValence,MagpieData mean NfValence,MagpieData mean NValence,MagpieData mean NsUnfilled,MagpieData mean NpUnfilled,MagpieData mean NdUnfilled,MagpieData mean NfUnfilled,MagpieData mean NUnfilled,MagpieData mean GSvolume_pa,MagpieData mean GSbandgap,MagpieData mean SpaceGroupNumber,space group,density,nsites,vpa
157,53.0,5.0,126.90447,301.59,1.0,5.0,139.0,0.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,43.015,0.0,64.0,55.0,96.0,132.9054519,386.85,17.0,6.0,244.0,2.66,2.0,5.0,10.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,115.765,1.062,229.0,54.0,50.5,129.90496095,344.22,9.0,5.5,191.5,1.725,1.5,2.5,5.0,0.0,9.0,0.5,0.5,0.0,0.0,1.0,79.39,0.531,146.5,225,3.554949583391213,2,60.67941542980916
158,17.0,65.0,35.453,171.6,11.0,3.0,102.0,1.93,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,16.33,0.0,64.0,47.0,94.0,107.8682,1234.93,17.0,5.0,145.0,3.16,2.0,5.0,10.0,0.0,11.0,1.0,1.0,0.0,0.0,1.0,24.4975,2.493,225.0,32.0,79.5,71.6606,703.265,14.0,4.0,123.5,2.545,1.5,2.5,5.0,0.0,9.0,0.5,0.5,0.0,0.0,1.0,20.41375,1.2465,144.5,225,5.356180845292489,2,22.2164316838891
159,17.0,5.0,35.453,171.6,1.0,3.0,102.0,0.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,24.4975,0.0,64.0,55.0,94.0,132.9054519,301.59,17.0,6.0,244.0,3.16,2.0,5.0,0.0,0.0,7.0,1.0,1.0,0.0,0.0,1.0,115.765,2.493,229.0,36.0,49.5,84.17922595,236.59499999999997,9.0,4.5,173.0,1.975,1.5,2.5,0.0,0.0,4.0,0.5,0.5,0.0,0.0,1.0,70.13125,1.2465,146.5,225,3.1751064474369297,2,44.024632118700055
160,35.0,5.0,79.904,265.8,1.0,4.0,120.0,0.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,29.48,0.0,64.0,55.0,95.0,132.9054519,301.59,17.0,6.0,244.0,2.96,2.0,5.0,10.0,0.0,17.0,1.0,1.0,0.0,0.0,1.0,115.765,1.457,229.0,45.0,50.0,106.40472595,283.695,9.0,5.0,182.0,1.875,1.5,2.5,5.0,0.0,9.0,0.5,0.5,0.0,0.0,1.0,72.6225,0.7285,146.5,225,3.485262633068681,2,50.69609464560541
161,17.0,64.0,35.453,171.6,11.0,3.0,102.0,1.9,1.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,11.07,0.0,64.0,29.0,94.0,63.546,1357.77,17.0,4.0,132.0,3.16,2.0,5.0,10.0,0.0,11.0,1.0,1.0,0.0,0.0,1.0,24.4975,2.493,225.0,23.0,79.0,49.4995,764.685,14.0,3.5,117.0,2.5300000000000002,1.5,2.5,5.0,0.0,9.0,0.5,0.5,0.0,0.0,1.0,17.783749999999998,1.2465,144.5,216,4.165254206627594,2,19.733694379656292
162,8.0,86.0,15.9994,54.8,15.0,2.0,66.0,2.02,2.0,3.0,0.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,83.0,87.0,208.9804,544.4,16.0,6.0,148.0,3.44,2.0,4.0,10.0,14.0,29.0,0.0,3.0,0.0,0.0,3.0,32.95,0.0,12.0,38.0,86.6,93.1918,250.63999999999996,15.6,3.6,98.8,2.872,2.0,3.6,4.0,5.6,15.2,0.0,2.4,0.0,0.0,2.4,18.643,0.0,12.0,14,9.060332735455225,20,17.07979487124197
163,16.0,64.0,32.065,388.36,11.0,3.0,105.0,1.9,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,11.07,0.0,70.0,51.0,88.0,121.76,1357.77,16.0,5.0,139.0,2.58,2.0,4.0,10.0,0.0,15.0,1.0,3.0,0.0,0.0,3.0,31.56,2.202,225.0,26.20689655172414,77.65517241379311,57.46334482758621,860.5875862068966,13.793103448275861,3.689655172413793,120.86206896551724,2.2255172413793103,1.5862068965517242,2.206896551724138,5.517241379310345,0.0,9.310344827586206,0.41379310344827586,1.3103448275862069,0.0,0.0,1.7241379310344827,20.493426724137933,0.9871034482758619,147.3793103448276,217,4.990496139138391,29,19.12036926256158
164,34.0,80.0,78.96,494.0,14.0,4.0,120.0,1.96,2.0,2.0,10.0,0.0,14.0,0.0,2.0,2.0,25.92,0.0,14.0,50.0,89.0,118.71,505.08,16.0,5.0,139.0,2.55,2.0,4.0,10.0,0.0,16.0,0.0,4.0,0.0,0.0,4.0,33.285,0.799,141.0,42.0,84.5,98.835,499.53999999999996,15.0,4.5,129.5,2.255,2.0,3.0,10.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0,29.6025,0.3995,77.5,225,5.884042573931294,2,27.892282658614114
165,8.0,85.0,15.9994,54.8,15.0,2.0,66.0,2.05,2.0,3.0,0.0,0.0,6.0,0.0,2.0,2.0,9.105,0.0,12.0,51.0,87.0,121.76,903.78,16.0,5.0,139.0,3.44,2.0,4.0,10.0,0.0,15.0,0.0,3.0,0.0,0.0,3.0,31.56,0.0,166.0,25.2,86.2,58.303639999999994,394.392,15.6,3.2,95.2,2.884,2.0,3.6,4.0,0.0,9.6,0.0,2.4,0.0,0.0,2.4,18.087,0.0,73.6,56,5.355850121311344,20,18.076583502541663
166,50.0,5.0,118.71,301.59,1.0,5.0,139.0,0.79,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,33.285,0.0,64.0,55.0,96.0,132.9054519,505.08,17.0,6.0,244.0,2.66,2.0,5.0,10.0,0.0,17.0,1.0,4.0,0.0,0.0,4.0,115.765,1.062,229.0,52.8,74.6,126.46577238,393.4440000000001,13.2,5.2,160.0,2.146,1.8,3.4,8.0,0.0,13.2,0.2,1.4,0.0,0.0,1.6,55.61900000000001,0.6372,112.4,62,4.449103949605024,20,47.20082021085985
167,53.0,81.0,126.90447,386.85,14.0,5.0,139.0,2.33,2.0,2.0,10.0,0.0,17.0,0.0,1.0,1.0,28.11,0.0,64.0,82.0,96.0,207.2,600.61,17.0,6.0,146.0,2.66,2.0,5.0,10.0,14.0,28.0,0.0,4.0,0.0,0.0,4.0,43.015,1.062,225.0,62.666666666666664,91.0,153.66964666666667,458.1033333333333,16.0,5.333333333333333,141.33333333333334,2.5500000000000003,2.0,4.0,10.0,4.666666666666667,20.666666666666668,0.0,2.0,0.0,0.0,2.0,38.04666666666667,0.7080000000000001,117.66666666666667,164,5.357292104517277,3,47.631237323321415
168,51.0,60.0,121.76,903.78,9.0,5.0,139.0,2.05,2.0,0.0,7.0,0.0,15.0,0.0,0.0,3.0,14.21,0.0,166.0,77.0,85.0,192.217,2739.0,15.0,6.0,141.0,2.2,2.0,3.0,10.0,14.0,23.0,0.0,3.0,3.0,0.0,3.0,31.56,0.0,225.0,57.5,78.75,139.37425000000002,1362.585,13.5,5.25,139.5,2.0875,2.0,2.25,9.25,3.5,17.0,0.0,2.25,0.75,0.0,3.0,27.222499999999997,0.0,180.75,204,8.931919428463367,16,25.911159281795154
169,7.0,48.0,14.0067,63.05,5.0,2.0,71.0,1.5,2.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,14.76875,0.0,194.0,73.0,82.0,180.94788,3290.0,15.0,6.0,170.0,3.04,2.0,3.0,3.0,14.0,19.0,0.0,3.0,7.0,0.0,7.0,18.12,6.437,229.0,40.0,65.0,97.47729,1676.525,10.0,4.0,120.5,2.27,2.0,1.5,1.5,7.0,12.0,0.0,1.5,3.5,0.0,5.0,16.444375,3.2185,211.5,187,14.763851879979619,2,10.963591985828087
